Unnamed: 0,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Base_Model,Power_weight_ratio,power_torque_ratio,estimated_acceleration,torque_to_engine,engine_stress,specific_power,specific_torque,rpm_efficiency,norm_power,norm_torque,performance_index,Brand_Category
17,2.0,15.4,412000,2016,41058,0.6,0.1,0.2,0.3,0.2,3600.0,1600.0,1560.0,5.0,35.0,3.8,0.04294871794871795,0.7444444444444445,0.013745704467353952,0.09018036072144289,1.7142857142857142,67.13426853707415,90.18036072144288,2500.0,0.011166666666666667,0.025714285714285714,93.34285714285713,0.1
18,0.9,77.9,445000,2018,65555,0.3,0.2,0.4,0.3,0.2,3995.0,1660.0,1520.0,5.0,43.0,16.9,0.04868421052631579,0.3894736842105263,0.009708737864077669,0.16020236087689713,2.2857142857142856,62.394603709949415,160.20236087689713,2250.0,0.0185,0.10857142857142857,143.25714285714287,0.1
19,2.0,6.8,355000,2020,40000,0.6,0.2,0.2,0.3,0.2,3395.0,1490.0,1475.0,5.0,35.0,1.7,0.031864406779661014,0.6811594202898551,0.01904761904761905,0.08668341708542714,1.7142857142857142,59.04522613065326,86.68341708542714,2500.0,0.007833333333333333,0.019714285714285715,72.94285714285714,0.1
20,0.9,32.2,625000,2016,72114,0.3,0.2,0.2,0.3,0.2,3985.0,1734.0,1505.0,5.0,45.0,5.7,0.05913621262458472,0.40454545454545454,0.008213552361396304,0.15759312320916904,2.6666666666666665,63.75358166189112,157.59312320916908,2500.0,0.02225,0.14666666666666667,168.06666666666666,0.1
21,3.0,36.9,2800000,2017,49000,0.3,0.1,0.4,0.3,0.1,4795.0,1855.0,1835.0,7.0,80.0,6.9,0.09482288828337875,0.38666666666666666,0.00411522633744856,0.16333938294010888,2.125,63.15789473684211,163.3393829401089,1800.0,0.051176470588235295,0.28125,305.65,0.3
22,3.0,20.4,3100000,2014,65000,0.3,0.1,0.2,0.3,0.2,4331.0,1775.0,1545.0,5.0,50.0,4.2,0.07572815533980583,0.585,0.007259528130671506,0.13360053440213762,2.3333333333333335,78.1563126252505,133.6005344021376,2400.0,0.027857142857142858,0.1111111111111111,173.53333333333333,0.3
23,3.0,44.0,2250000,2019,28000,0.3,0.2,0.2,0.3,0.3,4735.0,1830.0,1795.0,8.0,55.0,8.7,0.08245125348189415,0.4314868804664723,0.005082592121982211,0.1433347262849979,2.4285714285714284,61.84705390722942,143.3347262849979,2000.0,0.04352941176470588,0.245,250.28571428571428,0.3
24,0.9,9.8,740000,2020,39000,0.1,0.2,0.2,0.3,0.2,3995.0,1680.0,1520.0,5.0,65.0,2.3,0.04473684210526316,0.7157894736842105,0.013377926421404682,0.07936507936507936,1.5,56.808688387635755,79.36507936507937,2000.0,0.011333333333333334,0.02375,93.8,0.1
25,3.0,36.7,3499000,2019,73000,0.3,0.1,0.2,0.3,0.3,4795.0,1855.0,1835.0,7.0,80.0,6.9,0.09482288828337875,0.38666666666666666,0.00411522633744856,0.16333938294010888,2.125,63.15789473684211,163.3393829401089,1800.0,0.051176470588235295,0.28125,305.65,0.3
26,0.2,75.4,8300000,2020,29000,0.3,0.1,0.2,0.3,0.1,4922.0,2004.0,1745.0,5.0,80.0,16.0,0.1501432664756447,0.42258064516129035,0.002844950213371266,0.2071500167056465,2.6666666666666665,87.53758770464417,207.15001670564652,2500.0,0.0655,0.41333333333333333,431.8666666666667,0.2
27,2.0,73.7,450000,2018,43000,0.6,0.2,0.2,0.3,0.2,3636.0,1475.0,1670.0,5.0,35.0,15.6,0.04053892215568863,0.7522222222222222,0.013647219379051518,0.09018036072144289,1.7714285714285714,67.83567134268537,90.18036072144288,2700.0,0.010919354838709677,0.025714285714285714,94.33428571428573,0.1
28,0.2,74.7,1800000,2012,74073,0.3,0.1,0.2,0.3,0.1,4648.0,1881.0,1661.0,5.0,67.0,15.8,0.11077664057796509,0.4842105263157895,0.004291845493562232,0.19047619047619047,2.2857142857142856,92.23057644110276,190.47619047619045,2250.0,0.046,0.21714285714285714,285.2571428571428,0.2
29,2.0,72.6,325000,2014,58000,0.1,0.2,0.4,0.3,0.2,3599.0,1495.0,1700.0,5.0,35.0,15.6,0.03411764705882353,0.7532467532467533,0.01593625498007968,0.07715430861723446,1.7714285714285714,58.11623246492986,77.15430861723446,2700.0,0.00935483870967742,0.022,83.31428571428572,0.1
30,1.9,65.2,944999,2019,88000,0.3,0.2,0.2,0.3,0.3,3995.0,1795.0,1817.0,7.0,60.0,14.0,0.0550357732526142,0.4166666666666667,0.007407407407407408,0.1607501674480911,2.34375,66.97923643670461,160.75016744809108,2150.0,0.02666666666666667,0.15,179.4375,0.1
31,2.0,71.2,825000,2019,81300,0.3,0.2,0.2,0.3,0.2,3995.0,1790.0,1640.0,5.0,48.0,15.4,0.05426829268292683,0.445,0.008565310492505354,0.16025641025641027,2.2857142857142856,71.31410256410257,160.25641025641025,2250.0,0.02225,0.11428571428571428,156.25714285714287,0.1
32,2.0,58.5,297000,2013,84000,0.3,0.2,0.2,0.3,0.2,4490.0,1735.0,1560.0,5.0,50.0,12.9,0.05705128205128205,0.445,0.008565310492505354,0.16025641025641027,2.2857142857142856,71.31410256410257,160.25641025641025,2250.0,0.02225,0.11428571428571428,156.25714285714287,0.1
33,2.0,71.3,785000,2018,80000,0.3,0.2,0.2,0.3,0.2,3995.0,1790.0,1640.0,5.0,48.0,15.4,0.05426829268292683,0.445,0.008565310492505354,0.16025641025641027,2.2857142857142856,71.31410256410257,160.25641025641025,2250.0,0.02225,0.11428571428571428,156.25714285714287,0.1
34,2.1,38.7,5900000,2018,28000,0.3,0.1,0.2,0.3,0.1,4819.0,2141.0,1796.0,5.0,93.0,7.3,0.14198218262806236,0.4112903225806452,0.002888086642599278,0.20756611985269502,2.125,85.36993639102778,207.566119852695,1800.0,0.075,0.3875,422.25,0.2
35,0.9,33.0,290000,2018,70000,0.6,0.2,0.2,0.3,0.2,3495.0,1550.0,1500.0,5.0,32.0,5.9,0.03666666666666667,0.7333333333333333,0.016666666666666666,0.09213759213759214,1.375,67.56756756756758,92.13759213759215,1500.0,0.01,0.01875,76.75,0.1
36,2.0,63.5,750000,2017,48069,0.6,0.1,0.2,0.3,0.2,3995.0,1695.0,1555.0,5.0,42.0,13.8,0.05337620578778135,0.7217391304347827,0.01098901098901099,0.0960735171261487,1.5,69.34001670843776,96.0735171261487,2000.0,0.013833333333333333,0.02875,110.8,0.1
37,2.3,65.6,425000,2014,74000,0.3,0.2,0.4,0.3,0.2,4331.0,1822.0,1671.0,5.0,50.0,14.2,0.05026929982046679,0.42,0.008849557522123894,0.13689253935660506,1.9736842105263157,57.49486652977412,136.89253935660506,1850.0,0.0224,0.10526315789473684,150.13684210526316,0.1
38,2.7,50.2,3400000,2019,30600,0.6,0.1,0.2,0.2,0.2,4689.0,1814.0,1496.0,5.0,50.0,10.6,0.1517379679144385,0.6485714285714286,0.0038797284190106693,0.17641129032258066,4.4,114.41532258064517,176.41129032258064,4250.0,0.04127272727272727,0.28,320.2,0.3
39,2.0,73.2,275000,2011,42000,0.5,0.2,0.4,0.3,0.2,3595.0,1475.0,1700.0,5.0,28.0,15.6,0.027058823529411764,0.5411764705882353,0.017937219730941704,0.08517034068136273,1.7714285714285714,46.09218436873748,85.17034068136273,2700.0,0.007419354838709678,0.024285714285714285,79.31428571428572,0.1
40,0.9,41.3,725000,2021,45000,0.1,0.2,0.2,0.3,0.2,3805.0,1680.0,1520.0,5.0,60.0,7.9,0.04473684210526316,0.7157894736842105,0.013377926421404682,0.07936507936507936,1.5,56.808688387635755,79.36507936507937,2000.0,0.011333333333333334,0.02375,93.8,0.1
41,1.5,26.2,7000000,2021,14500,0.6,0.1,0.2,0.3,0.1,4600.0,2069.0,1724.0,7.0,70.0,5.0,0.14211136890951276,0.6712328767123288,0.0036363636363636364,0.1827741612418628,3.6666666666666665,122.68402603905858,182.77416124186277,4000.0,0.04454545454545455,0.24333333333333335,329.6666666666667,0.2
42,1.9,66.6,1475000,2021,12000,0.3,0.2,0.2,0.3,0.1,3985.0,1820.0,1844.0,4.0,57.0,14.3,0.07049891540130152,0.43333333333333335,0.005797101449275362,0.13736263736263737,2.34375,59.52380952380952,137.36263736263734,2150.0,0.034666666666666665,0.1875,221.4375,0.1
43,2.7,62.9,3325000,2021,13092,0.6,0.1,0.2,0.3,0.2,4869.0,1864.0,1469.0,5.0,66.0,13.7,0.1279782164737917,0.5875,0.004524886877828055,0.16129032258064516,2.896551724137931,94.75806451612904,161.29032258064515,2750.0,0.04476190476190476,0.2206896551724138,269.7655172413793,0.3
44,1.9,66.8,1575000,2021,8519,0.6,0.2,0.2,0.3,0.1,3985.0,1820.0,1844.0,4.0,57.0,14.3,0.08134490238611713,0.5,0.005333333333333333,0.15022533800701052,4.0,75.11266900350526,150.22533800701052,3750.0,0.03,0.24,250.0,0.1
45,0.9,24.6,885000,2016,57983,0.6,0.2,0.2,0.3,0.2,4270.0,1780.0,1630.0,5.0,60.0,4.7,0.07484662576687116,0.7922077922077922,0.007692307692307693,0.09679446888749214,1.3195876288659794,76.68133249528599,96.79446888749214,1550.0,0.0190625,0.03175257731958763,147.99587628865982,0.1
46,1.9,60.7,1550000,2022,12000,0.3,0.2,0.2,0.3,0.3,4456.0,1820.0,1995.0,7.0,60.0,13.3,0.06867167919799498,0.42946708463949845,0.005479452054794521,0.1463974300137678,2.5,62.872877466727864,146.3974300137678,2250.0,0.036533333333333334,0.21266666666666667,234.8,0.1
47,2.1,12.6,1100000,2012,73000,0.3,0.1,0.2,0.3,0.2,4331.0,1775.0,1545.0,5.0,50.0,3.0,0.07572815533980583,0.585,0.007259528130671506,0.13360053440213762,2.3333333333333335,78.1563126252505,133.6005344021376,2400.0,0.027857142857142858,0.1111111111111111,173.53333333333333,0.2
48,0.9,30.2,645000,2013,17000,0.6,0.2,0.2,0.3,0.2,4530.0,1775.0,1470.0,5.0,56.0,5.6,0.1,0.8305084745762712,0.006472491909385114,0.09849749582637729,1.3829787234042554,81.80300500834724,98.4974958263773,1800.0,0.022615384615384617,0.03765957446808511,172.82978723404256,0.1
49,1.6,28.7,4375000,2017,31059,0.6,0.1,0.2,0.3,0.3,4915.0,1820.0,1450.0,5.0,65.0,5.3,0.1393103448275862,0.9483568075117371,0.004884004884004884,0.08540497193263834,1.2666666666666666,80.99438652766639,85.40497193263832,1200.0,0.03543859649122807,0.04733333333333333,219.06666666666663,0.2
50,3.1,51.1,1025000,2020,20124,0.6,0.2,0.2,0.3,0.2,3971.0,1682.0,1469.0,5.0,45.0,10.9,0.0742001361470388,0.6228571428571429,0.00796812749003984,0.17517517517517517,2.857142857142857,109.10910910910911,175.17517517517518,3250.0,0.0218,0.1,163.97142857142856,0.3
51,0.4,39.8,240000,2017,42000,0.6,0.2,0.2,0.3,0.2,3785.0,1635.0,1485.0,5.0,35.0,7.8,0.04511784511784512,0.6442307692307693,0.013114754098360656,0.08681135225375626,1.25,55.92654424040067,86.81135225375627,1000.0,0.0134,0.026,94.3,0.1
52,2.3,66.0,650000,2016,76584,0.3,0.2,0.2,0.3,0.2,4331.0,1822.0,1671.0,5.0,50.0,14.2,0.06463195691202872,0.43548387096774194,0.006993006993006993,0.1697467488021903,1.7333333333333334,73.92197125256673,169.74674880219027,1650.0,0.027692307692307693,0.11022222222222222,181.33333333333334,0.1
53,1.5,54.3,22000000,2019,35000,0.3,0.1,0.2,0.3,0.1,4999.0,2220.0,1835.0,5.0,105.0,11.9,0.1329700272479564,0.4066666666666667,0.003003003003003003,0.20046775810223855,2.0,81.52355496157702,200.46775810223858,2000.0,0.061,0.3,406.4,0.2
54,0.8,19.9,1450000,2021,13000,0.6,0.1,0.2,0.3,0.2,4440.0,1695.0,1495.0,5.0,40.0,4.0,0.07892976588628763,0.8137931034482758,0.008016032064128256,0.09686038744154976,1.434782608695652,78.82431529726118,96.86038744154976,2000.0,0.01787878787878788,0.03152173913043478,143.14782608695654,0.3
55,1.8,21.4,1950000,2014,24000,0.3,0.1,0.4,0.3,0.2,3982.0,1727.0,1425.0,5.0,44.0,4.4,0.08,0.4222222222222222,0.006535947712418301,0.1804812834224599,2.2857142857142856,76.20320855614973,180.48128342245988,2250.0,0.0285,0.15428571428571428,199.25714285714284,0.2
56,0.9,6.0,2400000,2022,8000,0.3,0.1,0.2,0.3,0.2,4500.0,1790.0,1675.0,7.0,50.0,1.6,0.06746268656716418,0.452,0.006791171477079796,0.16744809109176156,2.6666666666666665,75.68653717347621,167.44809109176154,2500.0,0.02825,0.16666666666666666,194.46666666666667,0.1
57,3.2,68.7,2050000,2017,68000,0.3,0.1,0.4,0.2,0.2,4370.0,1783.0,1458.0,5.0,60.0,15.0,0.102880658436214,0.42857142857142855,0.005,0.17641129032258066,2.3333333333333335,75.60483870967742,176.41129032258064,2000.0,0.04285714285714286,0.23333333333333334,253.33333333333334,0.1
58,0.1,3.3,2180000,2018,77590,0.6,0.1,0.2,0.3,0.2,4456.0,1796.0,1416.0,5.0,50.0,1.0,0.10451977401129943,0.592,0.005763688760806916,0.17921146953405018,3.3333333333333335,106.0931899641577,179.21146953405017,3500.0,0.0296,0.16666666666666666,222.13333333333335,0.2
59,3.0,37.2,1290000,2012,121000,0.3,0.2,0.4,0.3,0.1,4705.0,1840.0,1850.0,7.0,80.0,6.9,0.09135135135135135,0.49271137026239065,0.004705882352941176,0.11502347417840375,2.5714285714285716,56.67337357478202,115.02347417840375,2200.0,0.04694444444444444,0.245,264.31428571428575,0.3
60,2.1,13.1,3950000,2019,33000,0.3,0.1,0.2,0.3,0.3,4686.0,1810.0,1442.0,5.0,66.0,3.0,0.13314840499306518,0.48,0.004098360655737705,0.20512820512820512,2.375,98.46153846153847,205.12820512820514,2200.0,0.05052631578947368,0.25,298.95,0.2
61,1.5,35.5,4000000,2017,25500,0.3,0.1,0.4,0.3,0.1,4360.0,2120.0,1635.0,5.0,57.0,6.3,0.10825688073394496,0.4116279069767442,0.004162330905306972,0.21510755377688845,2.2857142857142856,88.54427213606803,215.10755377688844,2250.0,0.04425,0.24571428571428572,301.0571428571428,0.2
62,0.8,46.0,675000,2017,48650,0.6,0.1,0.2,0.3,0.2,3955.0,1694.0,1544.0,5.0,40.0,8.8,0.05764248704663212,0.8090909090909091,0.010610079575596816,0.09174311926605505,1.25,74.22852376980816,91.74311926605505,1200.0,0.014833333333333334,0.022916666666666665,109.9,0.3
63,2.0,78.9,130000,1996,100000,0.8,0.2,0.4,0.3,0.2,4331.0,1775.0,1545.0,5.0,50.0,17.3,0.07572815533980583,0.585,0.007259528130671506,0.13360053440213762,2.3333333333333335,78.1563126252505,133.6005344021376,2400.0,0.027857142857142858,0.1111111111111111,173.53333333333333,0.1
64,3.1,69.5,940000,2021,35000,0.6,0.2,0.2,0.2,0.2,4390.0,1699.0,1467.0,5.0,55.0,15.1,0.07021131561008861,0.673202614379085,0.008658008658008658,0.09574468085106383,1.381578947368421,64.45556946182728,95.74468085106382,1450.0,0.01961904761904762,0.04026315789473684,136.81578947368422,0.3
65,0.1,3.6,3125000,2020,28600,0.6,0.1,0.2,0.3,0.2,4701.0,1826.0,1427.0,5.0,63.0,1.1,0.11913104414856342,0.53125,0.004819277108433735,0.17797552836484984,2.7142857142857144,94.54949944382648,177.97552836484982,2400.0,0.04473684210526316,0.22857142857142856,257.14285714285717,0.2
66,0.1,4.8,1490000,2012,42000,0.3,0.1,0.2,0.3,0.2,4915.0,1874.0,1455.0,5.0,65.0,1.2,0.12164948453608247,0.46578947368421053,0.0043907793633369925,0.19308943089430894,2.142857142857143,89.9390243902439,193.08943089430895,2000.0,0.0472,0.21714285714285714,279.62857142857143,0.2
67,0.1,3.9,1375000,2011,62000,0.3,0.1,0.2,0.3,0.2,4701.0,1826.0,1427.0,5.0,63.0,1.1,0.12403644008409251,0.46578947368421053,0.0043907793633369925,0.19308943089430894,2.4,89.9390243902439,193.08943089430895,2450.0,0.04214285714285714,0.21714285714285714,282.2,0.2
68,1.9,60.4,1490000,2018,68000,0.3,0.2,0.4,0.3,0.1,4456.0,1820.0,1995.0,7.0,60.0,13.3,0.07017543859649122,0.4375,0.005405405405405406,0.14685635612666362,2.5,64.24965580541533,146.85635612666363,2250.0,0.037333333333333336,0.21333333333333335,237.0,0.1
69,3.0,34.8,350000,2013,34000,0.6,0.2,0.2,0.3,0.2,3775.0,1695.0,1510.0,5.0,45.0,6.2,0.052980132450331126,0.7692307692307693,0.011627906976744186,0.08688387635756056,1.8064516129032258,66.83375104427736,86.88387635756057,2500.0,0.014285714285714285,0.03354838709677419,107.66451612903225,0.3
70,0.9,31.1,535000,2016,58339,0.3,0.2,0.2,0.3,0.2,3985.0,1734.0,1505.0,5.0,45.0,5.7,0.05913621262458472,0.40454545454545454,0.008213552361396304,0.15759312320916904,2.6666666666666665,63.75358166189112,157.59312320916908,2500.0,0.02225,0.14666666666666667,168.06666666666666,0.1
71,1.7,78.8,2100000,2020,38500,0.4,0.1,0.2,0.3,0.2,4314.0,1809.0,1620.0,5.0,50.0,17.2,0.07222222222222222,0.585,0.007259528130671506,0.13360053440213762,2.3333333333333335,78.1563126252505,133.6005344021376,2400.0,0.027857142857142858,0.1111111111111111,173.53333333333333,0.3
72,0.9,23.3,875000,2017,50000,0.6,0.2,0.2,0.3,0.2,4270.0,1780.0,1630.0,5.0,60.0,4.7,0.07484662576687116,0.7922077922077922,0.007692307692307693,0.09679446888749214,1.3195876288659794,76.68133249528599,96.79446888749214,1550.0,0.0190625,0.03175257731958763,147.99587628865982,0.1
73,1.2,21.3,1748999,2021,25700,0.6,0.2,0.2,0.2,0.2,4395.0,1818.0,1640.0,5.0,60.0,4.3,0.0975609756097561,0.64,0.005479452054794521,0.1827485380116959,2.2,116.95906432748536,182.7485380116959,3000.0,0.02909090909090909,0.1,218.0,0.3
74,2.0,17.7,785000,2017,20000,0.6,0.1,0.2,0.3,0.2,4490.0,1730.0,1485.0,5.0,43.0,3.9,0.06127946127946128,0.7,0.009925558312655087,0.09468317552804079,1.5,66.27822286962855,94.68317552804079,2000.0,0.015166666666666667,0.0325,121.6,0.1
75,0.2,1.5,1490000,2013,195000,0.3,0.1,0.2,0.3,0.3,4899.0,2094.0,1464.0,5.0,50.0,0.4,0.12568306010928962,0.4842105263157895,0.004291845493562232,0.19047619047619047,2.2857142857142856,92.23057644110276,190.47619047619045,2250.0,0.046,0.21714285714285714,285.2571428571428,0.2
76,2.0,76.2,1225000,2022,16000,0.6,0.2,0.2,0.3,0.2,4445.0,1775.0,1700.0,6.0,45.0,16.5,0.060588235294117644,0.7463768115942029,0.008948545861297539,0.09439124487004104,1.3636363636363635,70.4514363885089,94.39124487004104,1600.0,0.017166666666666667,0.031363636363636364,130.63636363636363,0.1
77,2.0,71.9,730000,2017,80000,0.3,0.2,0.2,0.3,0.2,3995.0,1790.0,1640.0,5.0,48.0,15.4,0.05426829268292683,0.445,0.008565310492505354,0.16025641025641027,2.2857142857142856,71.31410256410257,160.25641025641025,2250.0,0.02225,0.11428571428571428,156.25714285714287,0.1
78,2.0,6.3,285000,2017,45600,0.6,0.2,0.2,0.3,0.2,3395.0,1490.0,1475.0,5.0,35.0,1.7,0.031864406779661014,0.6811594202898551,0.01904761904761905,0.08668341708542714,1.7142857142857142,59.04522613065326,86.68341708542714,2500.0,0.007833333333333333,0.019714285714285715,72.94285714285714,0.1
79,2.0,6.9,227000,2011,87513,0.6,0.2,0.4,0.3,0.2,3495.0,1475.0,1460.0,5.0,35.0,1.7,0.03219178082191781,0.7580645161290323,0.019704433497536946,0.07788944723618091,2.3333333333333335,59.04522613065326,77.8894472361809,2400.0,0.01119047619047619,0.034444444444444444,76.33333333333334,0.1
80,2.7,63.0,1650000,2017,52458,0.6,0.1,0.2,0.3,0.2,4861.0,1864.0,1483.0,5.0,66.0,13.7,0.11935266351989211,0.708,0.005121638924455826,0.13904338153503892,4.08,98.44271412680756,139.04338153503892,3850.0,0.03470588235294118,0.2,247.0,0.3
81,1.9,77.1,800000,2015,25000,0.3,0.2,0.2,0.2,0.2,4585.0,1890.0,1785.0,7.0,70.0,16.7,0.0773109243697479,0.41818181818181815,0.005376344086021506,0.15144561725562183,2.34375,63.33180357962369,151.44561725562187,2150.0,0.0368,0.20625,238.2375,0.1
82,0.9,22.7,871000,2015,64000,0.3,0.2,0.2,0.3,0.2,4270.0,1780.0,1630.0,5.0,60.0,4.7,0.07730061349693251,0.47547169811320755,0.006220839813374806,0.1675094816687737,2.1052631578947367,79.64601769911503,167.5094816687737,2100.0,0.0315,0.1394736842105263,202.65263157894736,0.1
83,3.1,69.2,685000,2015,85000,0.3,0.1,0.2,0.3,0.2,4384.0,1699.0,1466.0,5.0,55.0,15.1,0.07025920873124147,0.412,0.007155635062611807,0.16688918558077437,2.933333333333333,68.75834445927904,166.88918558077435,2900.0,0.02340909090909091,0.16666666666666666,191.13333333333335,0.3
84,1.9,76.4,1090000,2017,144933,0.3,0.2,0.2,0.3,0.2,4585.0,1890.0,1785.0,7.0,70.0,16.7,0.0773109243697479,0.41818181818181815,0.005376344086021506,0.15144561725562183,2.34375,63.33180357962369,151.44561725562187,2150.0,0.0368,0.20625,238.2375,0.1
85,2.0,15.4,409999,2015,54443,0.6,0.1,0.2,0.3,0.2,3600.0,1600.0,1560.0,5.0,35.0,3.8,0.04294871794871795,0.7444444444444445,0.013745704467353952,0.09018036072144289,1.7142857142857142,67.13426853707415,90.18036072144288,2500.0,0.011166666666666667,0.025714285714285714,93.34285714285713,0.1
86,0.8,18.9,875000,2019,58618,0.6,0.2,0.2,0.3,0.2,4440.0,1695.0,1495.0,5.0,40.0,4.0,0.0782608695652174,0.8068965517241379,0.008064516129032258,0.09686038744154976,1.434782608695652,78.1563126252505,96.86038744154976,2000.0,0.017727272727272727,0.03152173913043478,142.54782608695652,0.3
